ra_x,dec_x,R_MAG_AB,Y_MAG_AB,J_MAG_AB,H_MAG_AB,K_MAG_AB,ch1_mag,ch2_mag,gj,rj,jk,rk,Fpk,Hpk,redshift,specObjID,class,JNAME,errHalfMaj,errHalfMin,errPosAng,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,cntr,cc_flags,ext_flg,var_flg,ph_qual,r_2mass,angDist,RAdeg,DEdeg,errHalfMaj_x,errHalfMin_x,errPosAng_x,objID,mode,q_mode,class_x,SDSS12,m_SDSS12,flags,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zsp,e_zsp,f_zsp,zph,e_zph,avg_zph,pmRA,e_pmRA,pmDE,e_pmDE,SpObjID,spType,spCl,subClass,angDist_x,RAdeg_x,DEdeg_x,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,objID_x,mode_x,q_mode_x,class_xa,SDSS12_x,m_SDSS12_x,flags_x,ObsDate_x,Q_x,umag_x,e_umag_x,gmag_x,e_gmag_x,rmag_x,e_rmag_x,imag_x,e_imag_x,zmag_x,e_zmag_x,zsp_x,e_zsp_x,f_zsp_x,zph_x,e_zph_x,avg_zph_x,pmRA_x,e_pmRA_x,pmDE_x,e_pmDE_x,SpObjID_x,spType_x,spCl_x,subClass_x,angDist_xa
31.265457,-0.057037,21.6243,20.097383,19.601007,18.935972,18.88011,18.199638,17.766153,2.9990919,2.0232923,0.72089756,2.7441897,26.39,19.23,-999.0,0,none,J020503.70-000325.3,0.207,0.191,118.0,15.607,14.442,11.762,9.303,,,,0.045,0.05,0.167,0.517,,,,317100001241023638,d000,0,00nn,AABC,,0.158778,31.265465,-0.057032,0.14,0.131,0.0,1237666498088338083,2,,3,J020503.71-000325.3,*,68987912960,2004.7923,1,23.943,1.122,22.605,0.193,21.743,0.146,20.552,0.065,20.241,0.176,,,,,,,,,,,0,,,,0.033087,31.265428,-0.05704,0.087,0.074,90.0,1237666382135492622,2,,6,J020503.70-000325.3,*,175990882832404,2004.7704,1,23.415,0.765,23.37,0.31,21.785,0.103,20.726,0.052,20.405,0.148,,,,,,,,,,,0,,,,0.069664
31.356155,1.035385,21.5082,20.364761,19.950455,19.284063,18.821999,17.087954,16.438395,2.522045,1.5577447,1.128456,2.6862006,95.87,68.43,-999.0,0,none,J020525.47+010207.3,0.105,0.099,128.0,14.628,12.967,9.607,7.222,,,,0.031,0.028,0.033,0.084,,,,317101501241004735,0000,0,0000,AAAA,,0.216999,31.356155,1.035388,0.136,0.127,0.0,1237667135341527608,2,,3,J020525.47+010207.3,*,217231393096,2004.948,3,22.052,0.497,22.331,0.214,21.067,0.104,20.423,0.092,19.774,0.21,,,,,,,,,,,0,,,,0.00992,31.35619,1.035434,0.099,0.069,90.0,1237660224772506175,2,,3,J020525.48+010207.5,*,105624251797848,2002.8291,3,22.789,0.489,22.443,0.14,21.592,0.107,20.991,0.097,19.822,0.125,,,,,,,,,,,0,,,,0.09268
31.790953,0.999991,21.5775,20.149899,20.065105,19.6877,18.785833,17.80008,17.530842,2.7707937,1.5123937,1.279272,2.7916656,-999.0,-999.0,0.614,NIRES092318,QSO,J020709.82+005959.9,0.178,0.168,131.0,15.246,14.211,11.139,8.328,,,,0.039,0.047,0.102,0.217,,,,317101501241003233,0000,0,010n,AAAB,,0.134203,31.790956,0.999985,0.085,0.055,0.0,1237659756605211124,2,,3,J020709.82+005959.9,,68987912448,2002.6788,1,25.045,1.062,22.887,0.187,21.721,0.094,20.833,0.071,20.404,0.177,,,,,,,,,,,0,,,,0.024267,31.790935,0.99997,0.151,0.069,0.0,1237660224772702948,2,,3,J020709.82+005959.8,*,68987912448,2002.8291,3,22.63,0.444,23.026,0.251,21.281,0.09,20.792,0.09,20.497,0.245,,,,,,,,,,,0,,,,0.126033
32.064564,0.405638,21.132,19.65821,19.566977,18.990438,18.530066,17.7003,17.527111,2.5472238,1.5650232,1.0369109,2.601934,-999.0,-999.0,0.551,Gemini18B,QSO,J020815.49+002420.2,0.204,0.192,136.0,15.4,14.531,11.762,9.165,,,,0.041,0.059,0.174,0.495,,,,317100001241030063,0000,0,11nn,AABC,,0.477458,32.064618,0.405638,0.047,0.042,90.0,1237666301084500253,2,,3,J020815.50+002420.2,*,68988043520,2004.7266,1,22.485,0.364,22.096,0.096,20.947,0.056,20.136,0.04,20.216,0.18,,,,,,,,,,,0,,,,0.194797,32.064649,0.405656,0.059,0.058,90.0,1237653012987380174,2,,6,J020815.51+002420.3,*,52847727214864,2000.7542,3,23.026,0.54,22.608,0.163,21.086,0.068,20.367,0.056,20.079,0.141,,,,,,,,,,,0,,,,0.248369
32.081195,0.882708,21.3742,20.131605,19.66052,19.082092,18.679695,17.81442,17.863415,3.2651784,1.71368,0.9808253,2.6945052,-999.0,-999.0,2.055,NIRES092318,QSO?,J020819.48+005257.7,0.185,0.173,124.0,15.28,14.549,11.467,8.965,,,,0.038,0.054,0.13,0.352,,,,317101501241001684,0000,0,11nn,AABB,,0.79914,32.081198,0.882691,0.106,0.07,90.0,1237660224772833743,2,,3,J020819.48+005257.6,*,68987912448,2002.8291,3,23.157,0.609,22.61,0.15,21.483,0.092,20.623,0.064,20.184,0.154,,,,,,,,,,,0,,,,0.063621,32.081379,0.882663,0.202,0.159,90.0,1237667131049312889,2,,3,J020819.53+005257.5,,281709320864000,2004.9478,3,21.949,0.468,22.219,0.23,20.868,0.12,19.861,0.081,19.739,0.278,,,,,,,,,,,0,,,,0.253739
32.376839,0.400078,21.3728,19.63063,19.523605,18.875786,18.196886,17.13543,16.662699,3.483795,1.8491952,1.3267192,3.1759143,-999.0,-999.0,999.0,TSPEC083018,??,J020930.44+002400.2,0.114,0.11,131.0,14.497,13.264,10.283,8.085,,,,0.03,0.031,0.052,0.197,,,,317100001241031738,0000,0,0111,AAAB,,0.170418,32.376817,0.400064,0.067,0.06,0.0,1237646587152040446,2,,3,J020930.43+002400.2,*,35253360001808,1998.8782,3,23.821,0.657,23.144,0.205,21.393,0.073,20.463,0.049,20.193,0.16,,,,,,,,,,,0,,,,0.093243,32.376792,0.400068,0.046,0.046,90.0,1237669771377574552,2,,3,J020930.43+002400.2,*,35253360001584,2005.7423,3,23.305,0.772,22.535,0.154,21.063,0.065,20.207,0.045,19.597,0.114,,,,,,,,,,,0,,,,0.053822
32.709594,0.160076,22.3757,20.619398,20.576773,19.54517,18.546062,17.060972,16.695597,2.986427,1.7989271,2.0307102,3.829637,-999.0,-999.0,0.59,Gemini,QSO/AGN,J021050.30+000936.2,0.116,0.111,132.0,14.488,13.312,10.252,7.852,,,,0.03,0.032,0.051,0.135,,,,332100001241025272,0000,0,100n,AAAB,,0.04778,32.709592,0.160086,0.091,0.085,90.0,1237659884365611776,2,,3,J021050.30+000936.3,*,281543964623104,2002.7581,3,24.245,1.037,23.494,0.324,22.119,0.146,21.197,0.092,20.652,0.24,,,,,,,,,,,0,,,,0.036707,32.70958,0.160077,0.125,0.089,0.0,1237657109816279655,2,,3,J021050.29+000936.2,*,68987912448,2001.8653,3,25.816,0.779,22.984,0.223,21.833,0.129,21.103,0.092,21.504,0.55,,,,,,,,,,,0,,,,0.025956
34.108773,-0.217088,21.6544,20.061005,19.642962,19.081964,18.694187,18.135307,17.726,2.8429391,2.0114381,0.9487742,2.9602122,-999.0,-999.0,999.0,NIRES092318,?,J021626.10-001301.5,0.202,0.188,123.0,15.502,14.301,11.59,9.024,,,,0.044,0.047,0.161,,,,,347100001241008849,0000,0,00nn,AABU,,0.519507,34.10876,-0.217109,0.064,0.061,90.0,1237660240306700439,2,,6,J021626.10-001301.5,,35253360132368,2002.8318,3,24.569,0.977,22.476,0.107,21.536,0.084,20.74,0.056,20.134,0.123,,,,,,,,,,,0,,,,0.087945,34.10876,-0.217109,0.064,0.061,90.0,1237660240306700439,2,,6,J021626.10-001301.5,,35253360132368,2002.8318,3,24.569,0.977,22.476,0.107,21.536,0.084,20.74,0.056,20.134,0.123,,,,,,,,,,,0,,,,0.601963
34.286328,0.324853,21.6818,20.401289,19.951826,19.16678,18.865675,18.773642,18.806326,3.4316728,1.7299745,1.086151,2.8161254,-999.0,-999.0,-999.0,0,none,J021708.71+001929.4,0.345,0.323,126.0,15.947,15.954,12.36,9.313,,,,0.058,0.179,,,,,,347100001241026350,0000,0,1nnn,ABUU,,0.271257,34.286339,0.324839,0.184,0.105,90.0,1237656594422891203,2,,3,J021708.72+001929.4,,281709320864000,2001.7231,3,24.209,1.259,23.267,0.289,22.112,0.171,21.055,0.102,20.631,0.324,,,,,,,,,,,0,,,,0.064703,34.28636,0.324807,0.165,0.119,90.0,1237666726253691441,2,,6,J021708.72+001929.3,*,281543964623104,2004.8605,2,22.742,0.58,23.605,0.558,22.203,0.262,21.07,0.126,20.144,0.202,,,,,,,,,,,0,,,,0.142871
34.556609,0.224111,20.9345,19.473173,19.42382,18.676888,18.112679,18.356007,18.29546,3.0194795,1.510679,1.3111418,2.8218207,-999.0,-999.0,2.181,TSPEC082818,QSO,J021813.58+001326.7,0.256,0.238,135.0,15.654,15.058,11.62,8.586,,,,0.048,0.083,0.171,,,,,347100001241027974,0000,0,30nn,AABU,,0.613805,34.556652,0.22397,0.094,0.083,90.0,1237666636086313175,2,,3,J021813.59+001326.2,*,175992995975952,2004.8414,2,24.07,2.628,23.063,0.554,20.92,0.092,20.293,0.071,19.829,0.184,,,,,,,,,,,0,,,,0.531294,34.556699,0.223969,0.047,0.044,90.0,1237645878497312941,2,,6,J021813.60+001326.2,*,35253360136976,1998.7171,3,23.444,0.609,22.833,0.162,21.143,0.064,20.548,0.061,19.772,0.14,,,,,,,,,,,0,,,,0.034928
34.594661,0.427371,21.4954,19.492805,19.616907,18.94535,18.607805,19.080065,19.137821,2.3935926,1.8784921,1.0091017,2.8875937,-999.0,-999.0,999.0,NIRES092218,?,J021822.71+002538.5,0.405,0.369,121.0,16.126,15.854,12.881,9.114,,,,0.068,0.167,0.526,,,,,347100001241028041,0000,0,0nnn,ABCU,,0.50629,34.594669,0.42737,0.074,0.043,90.0,1237653012988494002,2,,3,J021822.72+002538.5,*,35253360132440,2000.7542,3,23.377,1.256,21.805,0.156,20.135,0.046,19.536,0.045,19.372,0.125,,,,,,,,,,,0,,,,0.027843,34.594601,0.42739,0.792,0.396,90.0,1237663784749433215,1,,3,J021822.70+002538.6,*,68987912960,2003.8857,3,23.713,0.66,22.076,0.095,20.496,0.076,19.918,0.033,19.455,0.072,,,,0.37525,0.0617,0.37258,,,,,0,,,,0.292147
34.63595,0.863371,21.3784,20.525423,19.680748,19.568932,18.73362,18.618752,18.715855,3.2704523,1.6976526,0.9471282,2.6447806,-999.0,-999.0,999.0,NIRES092218,?,J021832.62+005148.1,0.253,0.232,126.0,15.626,15.212,11.576,9.182,,,,0.045,0.094,0.159,,,,,347101501241003750,0000,0,01nn,AABU,,1.374728,34.635759,0.863591,0.203,0.2,0.0,1237653610487611786,2,,3,J021832.58+005148.9,*,316728336711952,2000.9068,3,24.256,1.512,24.431,0.92,21.651,0.15,20.589,0.095,20.941,0.499,,,,,,,,,,,0,,,,1.046858,34.635725,0.863676,0.183,0.113,0.0,1237660241917575593,2,,3,J021832.57+005149.2,,316728370397456,2002.8318,3,24.928,1.071,23.721,0.388,22.123,0.151,21.34,0.114,21.54,0.491,,,,,,,,,,,0,,,,0.06725
34.84994,0.158836,21.7237,20.323467,20.20349,19.15548,18.886705,18.14731,18.209833,3.1049097,1.52021,1.3167838,2.8369937,-999.0,-999.0,-999.0,0,none,J021923.98+000931.8,0.217,0.201,124.0,15.38,14.784,12.23,8.831,,,,0.042,0.068,0.294,0.358,,,,347100001241029676,0000,0,12nn,AABC,,0.422759,34.850013,0.158793,0.296,0.219,90.0,1237646505545695589,2,,3,J021924.00+000931.6,,105624251662680,1998.8727,3,25.308,1.307,23.414,0.551,21.405,0.162,20.525,0.108,21.428,1.072,,,,,,,,,,,0,,,,0.304587,34.850031,0.158775,0.223,0.149,90.0,1237660786313265480,2,,3,J021924.00+000931.5,,35191083106576,2003.001,3,23.801,1.004,25.608,0.883,21.649,0.131,20.686,0.083,19.959,0.179,,,,,,,,,,,0,,,,0.037984
35.070684,-0.488135,21.5821,20.70371,20.02377,19.438465,18.86577,19.209831,19.1034,2.8954313,1.5583303,1.1579989,2.716329,-999.0,-999.0,-999.0,0,none,J022016.96-002917.2,0.416,0.378,125.0,16.249,15.732,12.782,9.199,,,,0.071,0.149,0.462,,,,,347100001241001993,0000,0,01nn,ABCU,,0.787039,35.070635,-0.488116,0.161,0.137,0.0,1237657761573175891,2,,3,J022016.95-002917.2,,281543964754176,2002.0236,1,25.631,0.994,23.194,0.28,21.825,0.151,21.222,0.12,20.448,0.233,,,,,,,,,,,0,,,,0.190183,35.070669,-0.487952,0.182,0.136,90.0,1237666497553105415,2,,3,J022016.96-002916.6,*,143085023658312,2004.7924,1,25.502,0.997,22.541,0.185,21.669,0.124,20.998,0.099,20.704,0.264,,,,,,,,,,,0,,,,0.128297
35.102224,0.333267,23.1083,20.460827,19.858755,19.224665,18.855892,18.560385,18.136868,4.3399444,3.249544,1.0028628,4.2524066,-999.0,-999.0,2.26,Gemini,QSO,J022024.53+001959.7,0.306,0.279,117.0,16.108,14.827,11.079,8.819,,,,0.068,0.072,0.097,,,,,347100001241031507,0000,0,110n,AAAU,,0.257458,35.102227,0.33327,0.11,0.105,0.0,1237666301085811708,2,,3,J022024.53+001959.7,*,281543964623104,2004.7266,1,23.398,0.758,23.408,0.281,23.051,0.325,21.678,0.142,22.058,0.697,,,,,,,,,,,0,,,,0.015703,35.102266,0.333318,0.117,0.101,90.0,1237666498626847717,2,,6,J022024.54+001959.9,*,281543964623616,2004.7924,1,25.706,0.74,23.847,0.448,22.637,0.248,21.393,0.118,21.191,0.408,,,,,,,,,,,0,,,,0.08179
35.219887,0.208818,21.2897,19.739939,19.590958,19.04162,18.388466,17.174377,16.862614,3.0488412,1.6987417,1.2024916,2.9012332,-999.0,-999.0,-999.0,0,none,J022052.77+001231.7,0.126,0.118,126.0,14.54,13.48,10.454,8.051,,,,0.031,0.034,0.058,0.164,,,,347100001241031359,0000,0,111n,AAAB,,0.672517,35.219749,0.208833,0.27,0.172,0.0,1237666636086575167,2,,6,J022052.73+001231.7,,105622137733464,2004.8414,2,23.175,1.212,23.531,0.871,22.421,0.312,20.932,0.106,21.105,0.472,,,,,,,,,,,0,,,,0.498102,35.219754,0.208955,0.152,0.095,0.0,1237666301085876304,2,,3,J022052.74+001232.2,*,35253393555728,2004.7266,1,24.991,1.098,23.239,0.226,22.148,0.136,20.891,0.067,20.386,0.176,,,,,,,,,,,0,,,,0.040081
35.720663,-0.731214,21.4493,20.584728,19.633734,19.290407,18.819748,17.858881,17.660727,2.7322652,1.8155668,0.8139857,2.6295524,-999.0,-999.0,-999.0,0,none,J022252.95-004352.3,0.183,0.17,120.0,15.207,14.53,11.983,8.972,,,,0.038,0.054,0.199,,,,,363100001241006862,0000,0,11nn,AABU,,0.757311,35.720611,-0.731191,0.108,0.1,90.0,1237660785239916878,2,,3,J022252.94-004352.2,*,105589891924312,2003.001,3,25.135,1.29,23.732,0.513,21.482,0.108,20.464,0.072,19.791,0.134,,,,,,,,,,,0,,,,0.203792,35.720499,-0.731192,0.116,0.1,90.0,1237659883293180541,2,,3,J022252.91-004352.2,,193585182015504,2002.7581,3,23.639,1.058,22.44,0.167,21.5,0.116,20.516,0.07,19.918,0.145,,,,,,,,,,,0,,,,0.170214
331.615018,0.558962,21.2536,19.848154,19.728151,18.947517,18.629257,18.134697,18.218039,3.1766489,1.5254476,1.098894,2.6243415,-999.0,-999.0,999.0,NIRES080218,??,J220627.60+003332.2,0.263,0.24,130.0,15.293,14.97,12.094,8.573,,,,0.047,0.097,,,,,,3312100001241033580,0000,0,00nn,AAUU,,0.594808,331.61504,0.55885,0.088,0.084,0.0,1237660357345608508,2,,3,J220627.60+003331.8,*,105624251793680,2002.8533,3,23.12,0.536,22.71,0.202,21.382,0.099,20.262,0.059,19.649,0.133,,,,,,,,,,,0,,,,0.411286,331.615138,0.558836,0.138,0.081,90.0,1237653012960903964,2,,3,J220627.63+003331.8,,79792440136,2000.7537,3,24.117,1.589,22.515,0.212,21.117,0.091,20.117,0.062,19.508,0.127,,,,,,,,,,,0,,,,0.216974
332.191551,0.628653,20.9344,19.581144,19.254114,18.582037,18.251202,18.462442,18.483479,3.682985,1.6802862,1.0029124,2.6831985,-999.0,-999.0,999.0,TSPEC082918,??,J220845.97+003743.1,0.284,0.263,123.0,15.45,15.615,12.622,9.138,,,,0.049,0.163,0.494,0.537,,,,3327100001241037401,0000,0,1nnn,ABCC,,0.392773,332.191513,0.628667,0.09,0.064,90.0,1237660357345805023,2,,3,J220845.96+003743.2,,105624251797776,2002.8533,3,25.266,1.269,23.505,0.479,20.859,0.077,20.029,0.067,19.325,0.115,,,,,,,,,,,0,,,,0.146082,332.191478,0.628749,0.087,0.068,0.0,1237660009462432507,2,,3,J220845.95+003743.4,*,105622104314128,2002.7741,3,24.914,1.295,23.467,0.398,21.18,0.081,20.127,0.05,19.384,0.09,,,,,,,,,,,0,,,,0.080982
332.503395,0.196373,21.524,20.23551,19.823439,19.052326,18.72413,18.952425,19.051607,3.6291616,1.7005613,1.0993079,2.799869,-999.0,-999.0,999.0,NIRES080218,??,J221000.81+001146.9,0.524,0.482,126.0,16.191,15.905,12.059,8.873,,,,0.085,0.228,,,,,,3327100001241024756,0000,0,0nnn,ABUU,,0.343308,332.503407,0.196376,0.286,0.099,0.0,1237656577237320639,2,,3,J221000.81+001146.9,,281543964623104,2001.7204,3,26.14,0.856,23.434,0.426,21.353,0.115,20.631,0.088,19.7,0.176,,,,,,,,,,,0,,,,0.045982,332.50343,0.196432,0.126,0.1,0.0,1237659905845953346,2,,3,J221000.82+001147.1,,281543964623104,2002.7604,3,23.263,0.926,23.179,0.406,21.563,0.132,20.706,0.081,20.374,0.249,,,,,,,,,,,0,,,,0.112224
332.653255,-0.954729,20.4083,19.101992,18.615494,18.24469,17.727022,17.180386,16.917213,3.5129068,1.7928064,0.88847244,2.6812787,-999.0,0.31,999.0,TSPEC082818,??,J221036.78-005717.0,0.146,0.135,125.0,14.38,13.533,10.78,8.061,,,,0.033,0.04,0.104,0.223,,,,3327001601241032988,0000,0,001n,AAAB,,0.221189,332.653262,-0.954783,0.137,0.091,0.0,1237649806766506464,2,,3,J221036.78-005717.2,*,35253360132368,1999.768,2,25.957,1.526,22.16,0.234,20.203,0.064,19.387,0.044,18.723,0.093,,,,,,,,,,,0,,,,0.196383,332.653302,-0.954783,0.036,0.031,0.0,1237663542073426438,2,,3,J221036.79-005717.2,*,35253360132368,2003.8115,3,23.009,0.536,21.847,0.099,20.281,0.041,19.503,0.031,18.784,0.059,,,,,,,,,,,0,,,,0.040704
332.876055,-0.831608,21.1637,19.489397,19.185528,18.757067,18.322132,18.5239,18.499638,3.0150716,1.9781721,0.8633956,2.8415675,-999.0,-999.0,-999.0,0,none,J221130.25-004953.7,0.304,0.275,128.0,15.537,15.161,12.129,8.937,,,,0.054,0.111,,0.482,,,,3327001601241033138,0000,0,01nn,ABUC,,0.7137,332.87606,-0.83153,0.091,0.062,90.0,1237666647873028620,2,,3,J221130.25-004953.5,*,68987912448,2004.8437,3,22.835,0.596,22.211,0.165,20.749,0.065,19.86,0.047,19.307,0.113,,,,,,,,,,,0,,,,0.28244,332.876138,-0.831516,0.083,0.07,90.0,1237660222599463325,2,,3,J221130.27-004953.4,*,69055156552,2002.8286,3,26.397,0.829,21.74,0.145,20.149,0.06,19.398,0.048,19.094,0.146,,,,,,,,,,,0,,,,0.278425
333.105529,-0.318854,21.5276,20.326508,19.958334,19.174051,18.779768,18.910446,18.82611,3.3321664,1.5692651,1.1785659,2.7478309,-999.0,-999.0,999.0,NIRES080218,??,J221225.32-001907.8,0.482,0.437,127.0,16.162,15.479,12.444,8.944,,,,0.084,0.145,0.503,,,,,3327100001241012460,0000,0,1nnn,ABCU,,0.256926,333.105488,-0.318864,0.266,0.082,0.0,1237660025565741853,2,,3,J221225.31-001907.9,,68988043520,2002.7769,3,24.077,1.31,23.036,0.273,21.443,0.109,20.73,0.081,20.054,0.177,,,,,,,,,,,0,,,,0.151282,333.105458,-0.318873,0.084,0.057,0.0,1237656576700711726,2,,3,J221225.30-001907.9,*,422281453109504,2001.7204,3,24.559,1.426,22.925,0.242,21.51,0.097,20.924,0.09,20.73,0.311,,,,,,,,,,,0,,,,0.043447
333.228031,-0.83131,22.9673,20.031353,19.577742,19.281546,18.63762,18.80808,18.855581,2.7256582,3.3895586,0.9401206,4.329679,-999.0,-999.0,-999.0,NIRES080318,weak-det,J221254.72-004952.7,0.463,0.414,121.0,16.113,15.786,12.305,8.556,,,,0.077,0.184,,,,,,3327001601241032227,0000,0,0nnn,ABUU,,0.528645,333.228029,-0.831207,0.063,0.057,0.0,1237666647873225230,2,,3,J221254.72-004952.3,*,68987912448,2004.8437,3,23.613,1.133,22.25,0.135,20.899,0.067,20.216,0.056,19.649,0.139,,,,,,,,,,,0,,,,0.371631,333.228018,-0.831159,0.078,0.059,90.0,1237659904772538967,2,,3,J221254.72-004952.1,,68987912448,2002.7605,3,23.419,1.0,22.155,0.148,20.963,0.071,20.14,0.046,19.837,0.127,,,,,,,,,,,0,,,,0.069532
333.230272,0.018944,22.5719,20.776718,20.233511,19.261162,18.842813,17.56702,16.81474,3.087488,2.3383882,1.3906974,3.7290854,1.1,0.53,1.522,NIRES091818,QSO,J221255.26+000108.1,0.149,0.137,121.0,15.008,13.329,9.782,7.93,,,,0.041,0.035,0.049,0.213,,,,3327100001241016821,0000,0,110n,AAAB,,0.070611,333.230315,0.01892,0.2,0.151,0.0,1237653012424754286,2,,3,J221255.27+000108.1,,281709320864000,2000.7537,3,22.372,0.427,22.981,0.307,21.99,0.187,21.326,0.155,21.055,0.55,,,,,,,,,,,0,,,,0.178451,333.230315,0.01892,0.2,0.151,0.0,1237653012424754286,2,,3,J221255.27+000108.1,,281709320864000,2000.7537,3,22.372,0.427,22.981,0.307,21.99,0.187,21.326,0.155,21.055,0.55,,,,,,,,,,,0,,,,0.122938
333.638342,-0.565531,21.4581,20.22961,19.703657,19.036207,18.550323,18.480854,18.491678,3.3637426,1.754442,1.1533335,2.9077754,-999.0,-999.0,-999.0,Gemini,??,J221433.20-003355.9,0.353,0.319,127.0,15.807,15.226,11.502,9.064,,,,0.063,0.122,0.18,,,,,3342100001241006196,0000,0,11nn,ABBU,,0.032687,333.638355,-0.565531,0.166,0.079,90.0,1237666076640740233,2,,3,J221433.20-003355.9,*,68987912448,2004.6525,3,24.636,2.062,23.048,0.521,21.424,0.127,20.807,0.095,20.303,0.175,,,,,,,,,,,0,,,,0.046001,333.638326,-0.56552,0.23,0.205,0.0,1237660007852475157,2,,3,J221433.19-003355.8,*,281543964623104,2002.7741,3,27.16,0.379,23.451,0.515,21.511,0.157,20.476,0.091,20.882,0.538,,,,,,,,,,,0,,,,0.03673
333.658589,0.819154,21.082,19.866644,19.31235,18.520248,17.994434,18.144482,18.041004,3.15225,1.7696512,1.3179148,3.087566,-999.0,-999.0,999.0,TSPEC082818,??,J221438.06+004908.9,0.307,0.284,122.0,15.466,14.748,11.28,8.348,,,,0.059,0.087,0.175,,,,,3342101501241005828,0000,0,11nn,AABU,,0.248036,333.658592,0.819154,0.095,0.077,90.0,1237663544221303978,1,+,3,J221438.06+004908.9,*,68987912448,2003.8115,3,25.573,0.713,22.688,0.169,21.158,0.073,20.293,0.056,19.686,0.109,,,,0.49815,0.03889,0.50552,,,,,0,,,,0.009177,333.658584,0.819197,0.114,0.095,0.0,1237666408967766682,2,,3,J221438.06+004909.1,*,68987912960,2004.7753,3,25.059,1.457,22.414,0.164,21.198,0.083,20.343,0.058,19.736,0.117,,,,,,,,,,,0,,,,0.090166
333.945337,-1.02256,21.4481,20.435453,19.943037,19.421736,18.72312,18.765358,18.647976,3.307863,1.5050619,1.2199172,2.724979,-999.0,-999.0,-999.0,0,none,J221546.88-010121.2,0.483,0.428,127.0,15.977,15.767,12.023,8.869,,,,0.078,0.205,,,,,,3342001601241033395,0000,0,0nnn,ABUU,,0.021361,333.945421,-1.022579,0.111,0.103,90.0,1237666492707046188,2,,3,J221546.90-010121.2,*,281543964622848,2004.7919,3,25.266,1.078,23.656,0.619,21.685,0.113,20.98,0.099,20.317,0.233,,,,,,,,,,,0,,,,0.311468,333.945421,-1.022579,0.111,0.103,90.0,1237666492707046188,2,,3,J221546.90-010121.2,*,281543964622848,2004.7919,3,25.266,1.078,23.656,0.619,21.685,0.113,20.98,0.099,20.317,0.233,,,,,,,,,,,0,,,,0.328081
334.081553,-0.819172,21.4086,20.007969,19.533133,18.902481,18.320763,18.241446,18.321165,3.8139665,1.8754671,1.2123698,3.0878367,-999.0,-999.0,-999.0,0,none,J221619.57-004909.0,0.272,0.254,138.0,15.337,15.151,11.106,8.261,,,,0.049,0.118,0.145,,,,,3342001601241033498,0000,0,11nn,ABBU,,0.33944,334.081555,-0.819141,0.196,0.178,90.0,1237660355736044403,2,,3,J221619.57-004908.9,,281543964622848,2002.8533,3,24.489,1.175,23.542,0.352,22.051,0.18,20.85,0.092,20.347,0.221,,,,,,,,,,,0,,,,0.112506,334.0815,-0.819173,0.159,0.083,0.0,1237663478185395078,2,,3,J221619.55-004909.0,,439873639153920,2003.7979,3,25.449,0.981,24.335,0.723,21.872,0.138,20.635,0.07,19.853,0.132,,,,,,,,,,,0,,,,0.150189
334.28234,0.156884,21.0136,19.829954,19.458551,18.780653,18.305244,18.29643,18.372522,3.4749486,1.5550478,1.1533068,2.7083545,-999.0,-999.0,-999.0,0,none,J221707.76+000924.7,0.301,0.272,121.0,15.486,15.291,11.927,8.316,,,,0.053,0.127,0.278,,,,,3342100001241018104,0000,0,01nn,ABBU,,0.2832,334.282342,0.156881,0.223,0.145,0.0,1237663526507053903,2,,3,J221707.76+000924.7,*,68988047616,2003.8088,3,24.097,1.488,22.499,0.195,21.042,0.089,20.174,0.059,19.448,0.148,,,,,,,,,,,0,,,,0.012109,334.282325,0.156793,0.45,0.118,0.0,1237659703977050928,2,,3,J221707.75+000924.4,,68987912448,2002.662,3,22.687,0.739,22.875,0.435,21.097,0.115,20.25,0.065,19.686,0.155,,,,,,,,,,,0,,,,0.053764
334.521698,-0.53523,21.1197,20.173965,19.534903,19.108465,18.430433,18.840542,18.86857,3.3263967,1.5847967,1.1044692,2.6892657,-999.0,-999.0,-999.0,Gemini18B,??,J221805.20-003206.8,0.424,0.381,118.0,16.1,15.527,12.362,9.072,,,,0.073,0.143,0.368,,,,,3342100001241001720,0000,0,11nn,ABCU,,0.174396,334.521704,-0.535237,0.219,0.071,0.0,1237660235484430989,2,,3,J221805.20-003206.8,*,105658611401048,2002.8313,3,23.367,0.771,22.62,0.179,21.061,0.082,20.443,0.071,19.712,0.137,,,,,,,,,,,0,,,,0.034291,334.521727,-0.535286,0.125,0.066,0.0,1237656906880778949,2,,3,J221805.21-003207.0,*,105555565740304,2001.7885,3,25.885,0.804,22.632,0.195,21.204,0.079,20.376,0.056,19.7,0.122,,,,,,,,,,,0,,,,0.074941
